Roman PC Build - Formula Build Sheet,,,,,,,,,,,,
Rates,,,,,,,,,,,,
HUF per EUR,352.88,,,,,,,,,,,
HUF per UAH,6.8,,,,,,,,,,,
,,,,,,,,,,,,
Build,Line_Type,Order,Category,Selected_ID,HU_Compare_ID,Part,Market,Store,HUF,EUR,UAH,Saving_vs_HU,Comment
Budget 32GB No GPU,Part,8,GPU,GPU_00_NONE,,"=IF($E25="""","""",XLOOKUP($E25,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E25="""","""",XLOOKUP($E25,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E25="""","""",XLOOKUP($E25,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E25="""","""",XLOOKUP($E25,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J25="""","""",$J25/$B$3)","=IF($J25="""","""",$J25/$B$4)","=IF($F25="""","""",MAX(0,XLOOKUP($F25,Parts!$A:$A,Parts!$I:$I,0)-$J25))","=IF($E25="""","""",XLOOKUP($E25,Parts!$A:$A,Parts!$L:$L,""""))"
Budget 32GB No GPU,Total,99,TOTAL,,,Total build cost,,,=SUM($J$18:$J$25),=SUM($K$18:$K$25),=SUM($L$18:$L$25),=SUM($M$18:$M$25),Estimated total from selected IDs
Budget 32GB No GPU,Note,100,NOTE,,,,,,,,,,Cheaper branch; RAM drops from 64GB to 32GB.
,,,,,,,,,,,,,
Full RTX 5080 Later,Part,1,CPU,CPU_01_HU,,"=IF($E29="""","""",XLOOKUP($E29,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E29="""","""",XLOOKUP($E29,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E29="""","""",XLOOKUP($E29,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E29="""","""",XLOOKUP($E29,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J29="""","""",$J29/$B$3)","=IF($J29="""","""",$J29/$B$4)","=IF($F29="""","""",MAX(0,XLOOKUP($F29,Parts!$A:$A,Parts!$I:$I,0)-$J29))","=IF($E29="""","""",XLOOKUP($E29,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,2,Motherboard,MB_01_HU,,"=IF($E30="""","""",XLOOKUP($E30,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E30="""","""",XLOOKUP($E30,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E30="""","""",XLOOKUP($E30,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E30="""","""",XLOOKUP($E30,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J30="""","""",$J30/$B$3)","=IF($J30="""","""",$J30/$B$4)","=IF($F30="""","""",MAX(0,XLOOKUP($F30,Parts!$A:$A,Parts!$I:$I,0)-$J30))","=IF($E30="""","""",XLOOKUP($E30,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,3,RAM,RAM_01_PL,RAM_01_HU,"=IF($E31="""","""",XLOOKUP($E31,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E31="""","""",XLOOKUP($E31,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E31="""","""",XLOOKUP($E31,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E31="""","""",XLOOKUP($E31,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J31="""","""",$J31/$B$3)","=IF($J31="""","""",$J31/$B$4)","=IF($F31="""","""",MAX(0,XLOOKUP($F31,Parts!$A:$A,Parts!$I:$I,0)-$J31))","=IF($E31="""","""",XLOOKUP($E31,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,4,SSD,SSD_01_PL,SSD_01_HU,"=IF($E32="""","""",XLOOKUP($E32,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E32="""","""",XLOOKUP($E32,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E32="""","""",XLOOKUP($E32,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E32="""","""",XLOOKUP($E32,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J32="""","""",$J32/$B$3)","=IF($J32="""","""",$J32/$B$4)","=IF($F32="""","""",MAX(0,XLOOKUP($F32,Parts!$A:$A,Parts!$I:$I,0)-$J32))","=IF($E32="""","""",XLOOKUP($E32,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,5,PSU,PSU_01_HU,,"=IF($E33="""","""",XLOOKUP($E33,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E33="""","""",XLOOKUP($E33,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E33="""","""",XLOOKUP($E33,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E33="""","""",XLOOKUP($E33,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J33="""","""",$J33/$B$3)","=IF($J33="""","""",$J33/$B$4)","=IF($F33="""","""",MAX(0,XLOOKUP($F33,Parts!$A:$A,Parts!$I:$I,0)-$J33))","=IF($E33="""","""",XLOOKUP($E33,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,6,Cooler,COOL_01_HU,,"=IF($E34="""","""",XLOOKUP($E34,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E34="""","""",XLOOKUP($E34,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E34="""","""",XLOOKUP($E34,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E34="""","""",XLOOKUP($E34,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J34="""","""",$J34/$B$3)","=IF($J34="""","""",$J34/$B$4)","=IF($F34="""","""",MAX(0,XLOOKUP($F34,Parts!$A:$A,Parts!$I:$I,0)-$J34))","=IF($E34="""","""",XLOOKUP($E34,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,7,Case,CASE_01_HU,,"=IF($E35="""","""",XLOOKUP($E35,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E35="""","""",XLOOKUP($E35,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E35="""","""",XLOOKUP($E35,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E35="""","""",XLOOKUP($E35,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J35="""","""",$J35/$B$3)","=IF($J35="""","""",$J35/$B$4)","=IF($F35="""","""",MAX(0,XLOOKUP($F35,Parts!$A:$A,Parts!$I:$I,0)-$J35))","=IF($E35="""","""",XLOOKUP($E35,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Part,8,GPU,GPU_01_PL,GPU_01_HU,"=IF($E36="""","""",XLOOKUP($E36,Parts!$A:$A,Parts!$D:$D,""""))","=IF($E36="""","""",XLOOKUP($E36,Parts!$A:$A,Parts!$E:$E,""""))","=IF($E36="""","""",XLOOKUP($E36,Parts!$A:$A,Parts!$F:$F,""""))","=IF($E36="""","""",XLOOKUP($E36,Parts!$A:$A,Parts!$I:$I,""""))","=IF($J36="""","""",$J36/$B$3)","=IF($J36="""","""",$J36/$B$4)","=IF($F36="""","""",MAX(0,XLOOKUP($F36,Parts!$A:$A,Parts!$I:$I,0)-$J36))","=IF($E36="""","""",XLOOKUP($E36,Parts!$A:$A,Parts!$L:$L,""""))"
Full RTX 5080 Later,Total,99,TOTAL,,,Total build cost,,,=SUM($J$29:$J$36),=SUM($K$29:$K$36),=SUM($L$29:$L$36),=SUM($M$29:$M$36),Estimated total from selected IDs
Full RTX 5080 Later,Note,100,NOTE,,,,,,,,,,Later complete build; not the first purchase.
,,,,,,,,,,,,,
